reservation_id,customer_id,reservation_type,price,reservation_date,city,reservation_start,reservation_end,car_category,room_category,bed_category,flight_departure_time,flight_arrival_time,departure_airport,arrival_airport
f06bc054-c813-4c8e-a12b-72335a420f68,153469f2-d5ab-4867-a1c7-41e9c800e5f0,Car,$770.13,11/14/2022,Pingshan,8/5/2022,8/1/2022,Midsize,,,,,,
8e623c5b-cb3d-4c5a-bd47-6fc70d02ec70,eddcc12d-8ba8-4824-9818-9bb2a1638a15,Car,$506.53,6/25/2022,Stockholm,6/26/2022,7/30/2022,Compact,,,,,,
4e956557-2c37-4427-9831-48c0b375e136,43a1f4c4-20eb-401b-ab2b-e247836f0ef9,Hotel,$681.92,12/23/2022,Monte Caseros,8/13/2022,2/7/2023,,Suite,King,,,,
e46ec5a7-3566-47a4-b268-ae76fcd1dfd5,301fff2b-657d-46b7-a8a4-0e56806508a1,Flight,$684.81,5/20/2022,,,,,,,12:04 PM,9:50 AM,TSQ,OCW
be04d1df-a9be-4591-bc07-2bae9d5dcd49,21e556b3-9562-4b09-8c45-df904b14b42c,Car,$648.63,11/18/2022,Tambac,7/25/2022,4/23/2022,Midsize,,,,,,
b3e141f9-4006-4122-94d8-d1be5dc8e605,f51241a8-11cb-4dc7-8c7b-ae29c7f29cdf,Flight,$692.63,11/25/2022,,,,,,,1:30 AM,3:00 AM,BYB,PCN
713b6f36-1475-4da7-8d06-eeb852d83790,75a3db5d-f12d-4a7a-8577-72af53dbdb25,Hotel,$788.64,9/16/2022,Essang,4/3/2022,1/16/2023,,One Room,Two Doubles,,,,
f671bb88-fd76-40e9-94cf-3f06d49bd949,35859c27-86a4-49bd-b0e0-1fe24b69e959,Hotel,$983.47,11/5/2022,Świętochłowice,9/11/2022,3/25/2022,,Suite,Two Doubles,,,,
68faa080-c406-4e47-8656-0b2832ab19e1,75473e2f-6415-4d78-9d48-dbf953cc39fc,Hotel,$391.01,6/18/2022,Gayamdesa,6/20/2022,11/24/2022,,One Room,Two Doubles,,,,
12d3c3b0-0afa-4a34-9cb4-f7a417311748,8a1f1d0e-0735-4572-a0a8-ffd8b517f4c9,Flight,$392.51,12/22/2022,,,,,,,6:31 PM,6:46 AM,SSN,BDU
f7757735-76b6-4f6b-96b5-4ffb8cbdbaf2,97f16385-00f5-4c85-bc48-d6d56487739f,Car,$428.55,9/23/2022,Concepción,6/11/2022,1/22/2023,SUV,,,,,,
ad2bfc6b-ce69-4ae8-86e6-461a16e2ab03,bec21fea-488f-49a0-881a-39bd79a25168,Car,$393.04,12/19/2022,Daqian,8/29/2022,8/5/2022,Midsize,,,,,,
46c311e4-6498-4483-98b4-96d39dd4bc35,5e206d04-6d36-4bc5-83de-314efe8c5669,Flight,$654.94,8/23/2022,,,,,,,5:24 PM,6:07 AM,UEN,BRV
979dfaa1-91bb-470b-a0e4-79f6faef58d9,85d630ad-d785-4968-b3f0-1bbb74f3b46a,Hotel,$887.84,8/26/2022,Hrob,9/30/2022,1/12/2023,,Studio,King,,,,
34a26bdb-8797-4f45-8ba5-56acd1e9afbd,770f64a6-3c54-4936-9b4d-a4fe33d508c3,Hotel,$417.72,1/4/2023,Dallas,10/1/2022,4/15/2022,,Studio,Two Doubles,,,,
4a2ab79b-3e97-48ff-9d6f-e36995c36671,61bfc583-8cdf-4d1f-a49f-ef4b8ef72598,Flight,$244.77,12/26/2022,,,,,,,8:05 AM,6:40 AM,SIQ,SHW
cb0852a9-4896-47f9-b54f-1cbcf6b80c82,1ec9d713-088f-41dc-810d-ce6f8c7b4c56,Flight,$400.16,4/22/2022,,,,,,,3:54 AM,9:19 PM,YEQ,NGF
80199de3-bdd3-43b2-9acd-fc3c7414b3b3,6a5e6ce0-b16e-4834-8863-22d673c04486,Hotel,$241.83,2/12/2023,Bizhbulyak,2/20/2023,10/9/2022,,Studio,Two Doubles,,,,
d10fa6ff-b92f-4cfd-8e41-957aa72a8886,f0d4e2c4-4238-47b3-8575-62adb608ab7d,Hotel,$688.69,6/28/2022,Thị Trấn Thuận Châu,10/10/2022,6/19/2022,,Studio,Two Doubles,,,,
3e41eeb4-6d62-4099-b564-844110fc8d33,9e552165-abe6-4d6c-822b-a71b4ff72b00,Hotel,$936.94,4/12/2022,Repušnica,7/21/2022,6/8/2022,,Suite,King,,,,
8fe294cc-664d-4d89-93af-f101ac1a8a11,529b0c4a-59b7-4fe9-9795-6ce990fde330,Car,$256.01,11/14/2022,Asykata,8/6/2022,1/7/2023,SUV,,,,,,
c0512632-5b7d-437c-bd07-b8e19daa690c,4c73fc8a-508b-487d-9b6f-20f0391eba17,Car,$200.68,12/6/2022,Alvarães,2/21/2022,11/30/2022,Compact,,,,,,
0b4e459a-eee7-4d3b-bc71-9833a1fe42c8,3ff4172e-351c-4e4d-ab99-2b699bb48cd3,Car,$155.16,6/9/2022,Baitian,10/4/2022,7/1/2022,SUV,,,,,,
8953b782-ab76-4d3d-b8fb-6419271627ed,6a7ef3af-8030-4c9a-a356-9a61bf93cca5,Car,$355.24,4/1/2022,Sukacai,1/25/2023,4/12/2022,Midsize,,,,,,
a46da015-0265-4e5f-88fb-e2dd9de3ffe4,b0caddda-c2fc-41d1-b46f-d3435eca0168,Car,$775.44,9/3/2022,Amouguer,7/15/2022,9/30/2022,SUV,,,,,,
8f6abdf3-a924-482e-8b76-0be5c0d56d7a,487675a3-81e2-4aeb-86c8-2e9dbeea9970,Hotel,$350.87,12/11/2022,Dębica,10/26/2022,9/4/2022,,Suite,King,,,,
74f7c217-7988-4c9a-b2b5-7bf1547e2832,487a50a5-3175-4210-8d2e-c2236da22c27,Flight,$987.76,8/10/2022,,,,,,,5:04 AM,4:15 AM,NBA,MUB
077a3d5c-f759-43e6-9c81-ce48a846014d,760301aa-24bd-44a9-b3d7-4b893f0c9e92,Car,$232.14,3/25/2022,Néa Sánta,9/18/2022,3/10/2022,Midsize,,,,,,
fe605b82-f5b9-44c7-92f2-fedd02d80f75,3cb973f2-0ccf-4939-999d-05a71d30fd9c,Car,$305.87,1/1/2023,Matsuyama,12/28/2022,11/10/2022,SUV,,,,,,
84e35a2c-6304-40f9-bfe5-a3233673a63a,b948b106-5173-40db-b130-64a5f30499b3,Hotel,$963.35,8/16/2022,Pilcomay,12/24/2022,11/4/2022,,One Room,King,,,,
7681e86e-22b6-44ff-a16f-0c4dfe43f730,e624f1d9-ec64-439c-af6c-9d5a4148ae87,Flight,$689.19,10/13/2022,,,,,,,7:44 AM,10:10 PM,LBV,NQX
84ba5e8a-f6f7-4c60-9e10-c8badd224c27,71c3317a-4b1b-47f7-907a-a5a05c89477e,Flight,$400.68,7/30/2022,,,,,,,2:48 PM,4:41 AM,RES,WGP
76375a20-6d5f-4ea3-9497-70dc3c5e8fc4,c631f221-e1d9-4a12-941f-8ea42b6bed9e,Flight,$805.93,6/12/2022,,,,,,,12:50 PM,7:27 AM,BHO,QHU
2d59cb87-8bb9-48fb-a969-918d9dcd6c3b,7448a689-c7b0-4a47-8263-51d4d48d487f,Flight,$704.15,1/2/2023,,,,,,,8:12 AM,5:51 AM,BPM,ISN
215561b8-cd58-4b2a-9278-35feba103fc8,73dd0487-81b4-48db-8eb2-9aa2d54d720d,Hotel,$699.21,11/14/2022,Chancay,6/19/2022,12/26/2022,,Studio,Two Doubles,,,,
b8b3a6ea-839c-4b6c-a787-e0200946a9be,c6359b50-7805-4243-9dd1-e0fe93b19622,Flight,$476.19,1/23/2023,,,,,,,12:18 AM,6:09 AM,YEG,SBP
52987dcc-e4b3-4625-8163-2799f03f9a33,62887fef-2145-4731-9033-2e0eff019ce7,Car,$950.40,2/1/2023,Verkhniy Lomov,3/14/2022,4/9/2022,Compact,,,,,,
a875cac2-e041-448a-9d6e-e79f1172e8a5,11ba536c-292e-4d39-8979-42ff290c88f1,Car,$260.69,10/24/2022,Sampués,5/13/2022,12/31/2022,Compact,,,,,,
439ed2e8-f714-4e56-88ab-e820c04214a2,3bbaad5a-8262-4e07-8492-3836be46f187,Flight,$832.76,5/26/2022,,,,,,,5:08 AM,3:20 AM,PBF,WAH
2bb419c6-0b67-4e6e-b1f0-155a1d9c4762,b7af5b91-e043-4058-bc3d-cd03fb7595bd,Hotel,$559.77,7/9/2022,Bantal,12/1/2022,4/9/2022,,Studio,King,,,,
5da03208-45d9-4492-8e7d-52889c04112c,ed3cd2e6-2649-4188-bf77-fc4396d7d014,Car,$820.46,8/24/2022,Police nad Metují,6/4/2022,3/5/2022,SUV,,,,,,
23fe0a5a-3d6f-450d-b739-0ab556b7ee54,2bddd675-d44f-41d3-a10e-dd9e5b37d8aa,Flight,$822.41,6/22/2022,,,,,,,2:37 PM,4:30 PM,MSC,ODD
a61f6b7f-63a1-467d-bb61-dad7dd040c7b,a3e8f44a-10ec-4543-a994-ac0795128b5c,Flight,$884.91,6/3/2022,,,,,,,9:22 AM,1:36 AM,LCG,BXJ
3921a57c-4d12-4353-ab92-3d9ce036bb32,2e313a03-f400-4fa1-be33-a5451a101eff,Hotel,$533.33,10/7/2022,Riangblolong,2/10/2023,6/13/2022,,One Room,King,,,,
b99b2480-f791-4d64-ae4a-b4961de0056e,47371595-e024-4768-9bc8-46f3b3991974,Hotel,$831.83,12/17/2022,Baoxing,4/2/2022,1/24/2023,,One Room,Two Doubles,,,,
7b0b27a6-c937-4bd3-a089-6ef8de3d5ebc,ea2c6c63-b332-4fc2-94a1-edc4ea993f84,Hotel,$657.28,1/29/2023,Chonglou,5/7/2022,9/11/2022,,Studio,King,,,,
63bf0c09-865f-4a22-9b1a-e7d311f817d7,51017efe-688f-430c-a36c-9d8026a6627f,Car,$212.24,9/30/2022,Espérance Trébuchet,3/31/2022,5/2/2022,Midsize,,,,,,
ea33d933-2b15-44e0-9d20-bc515dd7ffa3,3f13e568-fe82-4956-86b2-b8e98b65aa69,Hotel,$356.84,10/23/2022,Youxi,9/16/2022,6/12/2022,,One Room,Two Doubles,,,,
fa933acd-5af2-453f-aac5-dc812ad66bfa,a8718732-e9cc-444b-8bd7-66a534d26a39,Hotel,$700.21,5/8/2022,Limeil-Brévannes,2/25/2022,3/3/2022,,Studio,King,,,,
9ef561ea-9322-41c3-9fc3-9bf2001e10b2,4cad209d-fd49-4661-a718-0a061d3d9f2c,Flight,$766.40,12/15/2022,,,,,,,9:48 PM,5:08 PM,MTT,CBG
98c80900-8ec6-4aa6-ad31-88125f3d3465,0e523439-f089-47b2-a6b9-2e4a1a925437,Hotel,$352.73,6/16/2022,Balingasag,7/5/2022,11/30/2022,,One Room,King,,,,
3580d35e-bac7-4e5a-9cef-d76d7ff9bdc3,12f6e17b-d83f-4e60-b24d-a18819d1aff3,Hotel,$566.03,11/11/2022,Lazo,2/1/2023,10/29/2022,,Studio,Two Doubles,,,,
b4c61c52-08b0-412b-a1f0-a83327e3157f,2810230f-34aa-402d-b920-5a5faa432908,Car,$471.01,10/12/2022,El Doncello,8/27/2022,10/7/2022,Midsize,,,,,,
3796b5be-2315-4a6a-86dd-df9a56c29248,1c84ddef-6c46-4a0a-834e-142b680da6d7,Car,$941.71,6/16/2022,Eaton,2/19/2023,2/10/2023,Midsize,,,,,,
59ed7b1c-5447-4820-a3b9-c1fc248f171d,cceff8f3-1f65-4e93-b342-d7af59145490,Flight,$779.00,11/30/2022,,,,,,,3:42 PM,6:05 PM,JAB,TNA
6b907b23-87fb-499a-a6f1-8755882252cb,87e67b4b-ecfa-420b-92ba-5704ea8b5908,Flight,$118.73,11/4/2022,,,,,,,6:05 AM,1:22 AM,BUK,YBG
197bd71e-89cd-435d-a931-9b3f896e7a21,97e16a15-b255-4283-93af-a0570089af95,Car,$375.27,7/11/2022,Brondong,7/9/2022,11/16/2022,SUV,,,,,,
46e312da-04bc-48f3-a796-740285c2b8d3,df9eb36e-3807-4f9c-a042-4b31224b383b,Car,$464.58,2/28/2022,Bakunase,7/4/2022,12/6/2022,Midsize,,,,,,
6b7af283-cec1-4e66-9489-f4ecc04f3c36,139c3865-564d-41c5-9016-ae88b2644c3d,Flight,$774.63,1/6/2023,,,,,,,1:03 PM,6:47 AM,ERL,TSF
8c957c62-7cbf-4955-8c25-dc06dcbe1777,eb59f816-4f8d-4934-9131-792816dceb07,Flight,$566.75,1/16/2023,,,,,,,10:40 PM,1:39 PM,BMR,SVP
03412b08-6698-45db-9439-21d0ce091928,9b099903-06f9-45a0-b630-850eba4aed19,Flight,$306.88,4/21/2022,,,,,,,8:37 PM,7:54 AM,YYZ,BER
ff07fa12-c823-44b4-ad71-b784b4a5c857,08a51c48-ddc3-4e21-86ca-abb4ea6bb28b,Car,$408.99,8/26/2022,Huibu,9/17/2022,6/15/2022,Compact,,,,,,
552d32a8-2ea1-4fda-b71a-1db26ea0671f,2c89bbe2-38da-430c-8a7b-d0c996e1d96d,Flight,$156.58,8/28/2022,,,,,,,10:03 AM,10:25 PM,YOP,HBU
0066306f-1691-4d3f-9883-7b7dcbbb57a0,79a536d2-dc93-4247-84fb-13fae6dea683,Flight,$348.16,6/26/2022,,,,,,,2:21 PM,6:53 PM,TYR,DOV
d551e250-7363-4f06-8087-88b3c071f00d,47fc1224-b57a-4203-bd6f-2bd77032e6dd,Flight,$931.31,11/15/2022,,,,,,,9:32 PM,11:27 AM,KUV,QJI
2d6d4546-edd1-45b1-9781-a421138dad42,ea5085c5-e5c1-4832-aee5-257a57555e91,Flight,$780.72,4/28/2022,,,,,,,2:24 AM,2:28 PM,ZZV,HAX
1244b8dd-6b31-45e4-b045-85bb0a42f42a,f8cd9768-dace-4d9d-9d5b-f77b2cab39d9,Flight,$675.15,2/22/2022,,,,,,,4:02 AM,9:17 PM,BKM,QOJ
ea351ac0-96fd-45a0-a9dc-ea70d3ad5a0d,6f586c88-d3f0-453d-b1d0-9092c4f8621f,Car,$184.65,1/19/2023,Chitagá,7/29/2022,9/26/2022,Compact,,,,,,
40a8c178-c739-4972-8055-3edba6879dd6,1421be21-eb04-45d4-b673-2288d24c49fc,Hotel,$524.78,11/12/2022,Bašaid,1/2/2023,8/27/2022,,One Room,King,,,,
592103a8-893a-49b5-aba7-8baf44c6a7ce,323c0ec4-1e39-4592-acce-1c09b607b39c,Hotel,$642.02,11/17/2022,Mat-i,5/5/2022,2/14/2023,,One Room,Two Doubles,,,,
c57539d5-024b-4777-9571-761c156a7624,6f2e4831-402c-4cbd-911f-944ea1eb7f6f,Hotel,$196.71,2/3/2023,Akzhal,12/13/2022,7/31/2022,,Studio,Two Doubles,,,,
d1db7c7a-4a31-495c-9e7e-505d81994822,6e3090b8-adbb-49af-a375-7863bdd1a903,Car,$476.14,11/13/2022,Sanyang,5/25/2022,6/22/2022,Compact,,,,,,
41d02b7c-f373-4c51-91b2-e66f3024d4bb,dbf17d7b-5d6a-4da4-ba29-af80e6205adc,Hotel,$109.54,1/22/2023,Canggou,4/23/2022,10/18/2022,,One Room,King,,,,
07fb30e9-9e25-4138-8137-440fa79da669,6ee8ccf5-4c32-4f58-99e1-fa907e5ae56b,Flight,$783.12,1/26/2023,,,,,,,11:14 AM,9:43 PM,ACD,KMQ
48248b66-2ac3-4e38-a40e-7f5857cd3607,6485c957-cea8-47f4-815a-baca225da4a2,Car,$687.45,3/7/2022,Da’an,10/17/2022,4/11/2022,SUV,,,,,,
0b4db617-6b35-4bcd-a280-2ed8ac6aa5ec,6071a446-fd8e-4482-9a17-5565f5b41fae,Car,$316.74,6/16/2022,Yepocapa,10/1/2022,8/5/2022,SUV,,,,,,
d40078c1-ab43-4feb-b4a4-1a5f9ae17741,99deef33-2029-4429-8b36-d23e7195d2e9,Flight,$304.34,9/14/2022,,,,,,,12:05 PM,2:40 PM,TKN,XRY
7e7dac81-9e0e-4069-8801-74733b4544f9,11427a1e-671c-42b0-a1f0-786d34c843ca,Flight,$506.93,6/26/2022,,,,,,,12:53 PM,1:01 AM,FRE,MIY
0ef4cfaa-9157-46c9-8a91-4e5700672a2b,67ae767b-5e72-4327-9acf-f7861d89c012,Flight,$276.23,7/17/2022,,,,,,,7:44 PM,8:47 PM,RZE,RNL
3d2024ca-8ae2-40f2-b3e0-4c10006e43d4,7d720cd3-9e74-4fe6-bfb6-9a3d7d256e54,Car,$740.44,3/4/2022,Gierałtowice,5/13/2022,3/16/2022,SUV,,,,,,
79354f66-e109-413d-a9d5-7a3c237796c5,8abca5de-7d3a-4086-b02a-c019071caed1,Flight,$710.35,11/13/2022,,,,,,,11:27 PM,1:39 PM,BEH,ARC
e5821e6c-7fd5-4aa6-8735-b9488beacafe,408ac91c-af8f-4e14-a060-0b65f2934ef8,Car,$369.03,8/30/2022,Blantyre,3/1/2022,11/21/2022,Midsize,,,,,,
c98f66b8-605f-4aef-b0d7-dd4a663f862d,4236a38b-9bb4-404e-aba5-ebf1610125b4,Car,$748.79,5/1/2022,Nahrīn,8/11/2022,6/1/2022,Compact,,,,,,
cbf0b140-30b4-4d52-ac45-054b6ba3f808,480ed8bc-4c86-473a-8dad-689bf2682fb5,Flight,$136.76,1/30/2023,,,,,,,11:35 AM,9:51 PM,MPK,GRJ
adf038bb-f972-441d-a827-857953b4e227,4cbb5aef-861e-4ec7-9841-3f0c50110320,Car,$788.44,2/20/2023,Liufu,10/12/2022,12/18/2022,SUV,,,,,,
75fc4c1b-1dcb-4529-be72-35c82762cbcb,2f5bf621-9475-46db-991f-f33925d4f6bd,Flight,$331.90,7/26/2022,,,,,,,2:01 PM,7:15 AM,JDZ,KDE
c4eb63f1-4862-4c1d-8909-5b2f21c4d120,f237653a-aff1-4c60-8cb4-188fef9c3da2,Car,$539.86,7/7/2022,Charleston,5/30/2022,8/11/2022,Compact,,,,,,
f79e7eba-394a-4205-88d3-a2ec9db67edd,ee96605b-5edd-4538-b8a5-6b5a95d65903,Car,$676.36,12/8/2022,Fenyan,12/11/2022,4/3/2022,SUV,,,,,,
aa072d71-eaed-4d06-9df9-c81153d556fc,ec681daf-e733-47b6-848e-0ebb2c7b88c7,Hotel,$910.29,1/31/2023,Phra Yuen,9/5/2022,7/6/2022,,Studio,King,,,,
2d32d84b-ca08-49b7-8c97-9319d43cabc0,5ce2a04d-1ad2-4fa8-8f6c-274ea8ab5e25,Hotel,$462.86,1/18/2023,Saue,1/31/2023,5/12/2022,,Studio,King,,,,
ebc3e515-40e7-4aca-b158-b56c708b0f6b,0f34af80-c785-4fbb-aeed-2ef1f82b9735,Car,$796.57,11/25/2022,Hengshui,1/27/2023,3/25/2022,Midsize,,,,,,
2b563c9c-48f9-4b06-b425-e0cd3ab760d5,9bc981b2-d4fc-42e4-b3ed-6d3fe93e8442,Car,$266.55,8/26/2022,Sinyavino,4/25/2022,7/2/2022,SUV,,,,,,
69d203d3-9468-4671-bee0-d89c979e4fb2,360c8c51-a08a-4228-a33d-31cca55e61f0,Car,$895.64,12/17/2022,Kraljevica,3/19/2022,1/5/2023,Midsize,,,,,,
0c015520-51fd-492e-af49-e42d094af906,0f07114b-7bd3-456d-bb63-51a2ba5c7617,Hotel,$343.86,5/4/2022,Roissy Charles-de-Gaulle,6/28/2022,1/16/2023,,Studio,Two Doubles,,,,
d8a73b7a-2913-4e4d-be88-cb989bd5f5fc,98d3852e-b89c-4e82-b81d-4cb9cb2112bd,Flight,$858.37,9/26/2022,,,,,,,6:06 PM,12:55 AM,KHT,JGO
1bc25038-928e-4819-8c17-a20699ea8a4e,e543a7cc-e265-4938-83eb-2493f04d782b,Car,$454.15,6/12/2022,Carvalhal da Aroeira,6/9/2022,2/3/2023,Midsize,,,,,,
ae1249a4-41a1-47cb-bdbe-2de7537c11fb,3eb23605-c1da-4c2f-8ff3-2468eba9bf03,Car,$425.90,2/8/2023,Barayong,10/31/2022,3/8/2022,SUV,,,,,,
2b537ca4-eb66-406e-ad1e-a5bc28df76fa,9f24a9e2-f11e-4674-9388-4fce2fd0b1a1,Hotel,$126.63,4/2/2022,Strasbourg,7/31/2022,12/2/2022,,Suite,King,,,,
65aef997-9e56-4ba0-9d73-1e6928e08872,3bf104ac-0306-4ede-9761-d4e924b22add,Hotel,$544.83,8/30/2022,Mama,9/12/2022,6/4/2022,,One Room,Two Doubles,,,,
cbb54c69-1d9f-4327-8a2f-5e735d5586e4,c3fb9817-fcbb-487a-b8cc-b9a13008224f,Hotel,$405.23,12/12/2022,Turar Ryskulov,11/26/2022,10/22/2022,,One Room,King,,,,
0dd23030-b235-4d29-ae83-049ce2af4164,2610fb44-b47b-4c21-b30f-26d293eb5af0,Hotel,$117.95,5/20/2022,Guadalupe,10/9/2022,8/21/2022,,Studio,King,,,,
0040aecb-be4a-403e-9f14-d9fc034745ed,b1493d4e-8d20-4f9f-bcb3-cb74297409e1,Car,$227.57,4/20/2022,Bileća,12/27/2022,3/15/2022,SUV,,,,,,
99679953-99d1-4e13-90c1-b6304cf66bab,8764b648-8c36-4f98-87bc-7b7244dc8034,Car,$462.56,12/6/2022,Mujiangping,12/5/2022,8/25/2022,SUV,,,,,,
22849c14-41ea-457f-8ab3-9ea5a6b15fca,6d5f279e-5d65-4102-ad45-1fd832011c94,Flight,$228.38,10/19/2022,,,,,,,1:19 PM,1:52 AM,XIC,INQ
1abb87d7-b099-48b4-869b-bf7d34696d07,ce4039a8-327d-405d-8fd7-b7634c7fbb85,Flight,$453.11,3/14/2022,,,,,,,4:26 AM,1:37 PM,BNU,YQV
d76dfafe-f587-433b-b683-e6cd46e66ed4,9db3083a-5f62-4706-b761-0fa4bb51529d,Flight,$533.78,8/27/2022,,,,,,,1:56 PM,8:01 PM,ODC,ISC
5dab43df-9e1c-41ac-a8c5-25121f5430d9,b9b71e25-d9aa-4c38-97ba-5919f2778fd9,Flight,$378.04,5/11/2022,,,,,,,4:18 PM,2:46 PM,QUG,MWC
d6f4040b-080b-4e6c-9e21-527a6bc52784,8915186c-4ac9-451f-86c7-7d937054ec52,Hotel,$492.45,9/14/2022,Ji Paraná,9/23/2022,3/21/2022,,Suite,King,,,,
354e5df1-6763-4398-a132-db3239c8b322,dcb51c8e-1281-429e-b353-986f438e6387,Car,$325.70,6/5/2022,Batas Barat,4/25/2022,5/29/2022,Compact,,,,,,
ed6dcba7-901c-46ba-87f8-b42aa8f84827,f0857561-473c-4a01-95b1-b925b17987d1,Hotel,$757.36,9/16/2022,Baiyangwan,8/28/2022,3/10/2022,,Studio,Two Doubles,,,,
a8f161a4-6f6f-4c26-8191-1ea1f817fd7c,2ad32760-a161-4965-94ff-8d8f833f617b,Flight,$289.19,12/4/2022,,,,,,,8:24 AM,1:49 AM,ZTM,SCN
b981a41f-84e4-47f6-a681-ae8922631576,d2bf4410-c8a1-4a48-804a-e20cf789727d,Car,$202.02,8/13/2022,Parys,10/24/2022,10/2/2022,SUV,,,,,,
948533a1-946e-4f22-8504-89db7ec0aec0,d6237e2d-9d03-4b29-8d9f-d80b2d1e4848,Flight,$908.57,1/2/2023,,,,,,,3:09 AM,10:45 PM,CPB,SPC
a3ca2cf6-c11e-4306-bd6e-bebd367b493d,2f6828f0-9bb9-4f3e-b43c-062acfd345ce,Car,$796.30,8/4/2022,Józefów,8/28/2022,5/19/2022,Midsize,,,,,,
78fdedb2-1417-4354-a54e-5af8c391e736,196bf1bd-3187-41d0-beff-dd2565fdd4c9,Flight,$812.32,11/18/2022,,,,,,,8:35 AM,9:08 AM,ROF,EUN
621739b6-5b04-45ce-8020-eb391285bb9d,2dfda44c-be4d-4fba-adfd-ca8c0bdc7918,Car,$370.47,5/16/2022,Bejsce,10/31/2022,10/10/2022,SUV,,,,,,
4df1747b-7b8a-49c0-aa5e-52a4dc920b6e,c8194f60-8070-477d-8f62-de784ba69829,Car,$938.03,1/4/2023,Longka,11/3/2022,6/11/2022,SUV,,,,,,
427acd46-1eb9-46b3-936f-89cb9f8ef30e,3c86015f-e9a8-4baf-a7cc-0508f548d1e3,Hotel,$997.63,1/21/2023,Braga,12/10/2022,10/2/2022,,Suite,King,,,,
a0ad77b5-1191-47c8-90ee-abaae1f974c7,335a6850-52d0-4bfe-9397-02c70b5b5917,Flight,$627.54,6/1/2022,,,,,,,12:39 PM,11:27 PM,BIB,VLG
5cc925f3-d9fc-4e9a-ba6b-a362d4c595ea,4a0d94d1-d6db-4edf-9b16-606ba5a1b979,Car,$953.81,5/18/2022,Wuxi,7/9/2022,3/12/2022,Compact,,,,,,
6b57123e-1787-4f88-abf7-234afb9c6363,3690ad04-75e2-4bd3-901c-28d99c2891ca,Hotel,$414.67,3/25/2022,Miao’ergou,10/5/2022,8/26/2022,,One Room,King,,,,
109d3c0e-1ce8-4ed8-a303-2a033b909535,b991195f-caec-4bbd-b75a-4b4d3a6daed1,Car,$597.48,1/10/2023,Philipsburg,12/5/2022,12/12/2022,SUV,,,,,,
aef23ef9-cbd8-4d8d-b131-f6495cbaa7eb,7d99dfa8-3d20-41e6-80ec-6b9355d7fc37,Flight,$738.77,8/14/2022,,,,,,,11:31 PM,1:00 AM,MBX,ZIZ
0da67089-4dff-4b0e-9603-2c5ed9b60f53,15028adf-49da-4c74-b5ff-2a723caf23e6,Flight,$143.44,3/31/2022,,,,,,,6:39 PM,3:38 AM,LLE,QOA
85a458cc-0a79-4305-bea0-492ff1889978,f06437af-0cb7-482e-a40b-74d55bb61d14,Hotel,$178.17,2/19/2023,Galimuyod,2/18/2023,6/16/2022,,One Room,Two Doubles,,,,
6bed68d3-6909-4da8-b570-ec92c1d829fd,92500e64-b176-4ae4-83b4-98c4df857b1b,Flight,$171.46,8/26/2022,,,,,,,8:22 AM,10:28 AM,BJB,NMP
dce31a3b-3716-4b08-9a30-e11db48854bb,698bce37-69ad-40aa-91c9-08c2a4c82d88,Hotel,$882.17,7/6/2022,San Juan Bautista,4/24/2022,7/19/2022,,Studio,King,,,,
cfccd481-4d3d-49aa-ba03-58248402783b,9f6b4c86-0344-4576-90d1-820db79a0643,Flight,$590.90,10/12/2022,,,,,,,6:46 AM,11:41 AM,KAE,ULA
c8433079-fdc2-4632-b0c5-4015c191ce53,de657915-d08b-4811-ae75-123e7f08f154,Flight,$377.53,6/8/2022,,,,,,,11:44 AM,2:51 PM,DVN,KCQ
8b06ebb0-ec37-4b55-bfea-7f9dd026b86d,16f8b6db-16cd-43aa-a037-1d3105076c32,Car,$521.38,5/19/2022,Oslo,5/12/2022,4/3/2022,Midsize,,,,,,
8d6054b0-1099-4157-9d03-bca189ae2bf9,3c8c6470-922f-44c6-962f-6ee6248d06b8,Flight,$396.22,12/22/2022,,,,,,,2:43 PM,3:24 PM,ERV,AGP
816550d7-6cd4-4ab2-91c3-04c674c84f44,736e4b7d-c5ad-4f2a-b729-8c5b43793503,Flight,$284.11,12/11/2022,,,,,,,12:30 AM,4:54 AM,VAF,SAF
6d27d022-108d-49ec-838e-f4c4e8ee5ba2,2bd2c8cd-fab6-4c68-af58-75ccafab72cf,Flight,$639.65,1/14/2023,,,,,,,3:44 AM,3:31 PM,SCI,TOU
4e105a44-42ae-4d3a-baa7-689f27d6ce91,0ed79428-cf2d-491c-b935-51c01257e4b5,Hotel,$429.52,12/27/2022,Västra Frölunda,12/17/2022,10/31/2022,,One Room,Two Doubles,,,,
dc6b2a49-5fa9-45a0-a071-93098867b2a9,0228e25b-3811-4be8-922c-5aa020433cde,Flight,$975.73,12/11/2022,,,,,,,3:27 AM,8:11 AM,MLP,DBK
3eac9d6e-966c-43aa-a31b-d5d02e94cdf3,9d4c69f1-a169-4382-a710-aa4e5978608d,Hotel,$309.96,3/29/2022,Bukonyo,11/19/2022,11/8/2022,,One Room,King,,,,
4b78ec96-2cb1-4d83-ab86-e4f55cc4b4db,90b08b7d-8c5a-4698-a895-cec29e199488,Car,$612.44,12/15/2022,Jamaica,2/5/2023,5/3/2022,SUV,,,,,,
